id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
42590799,Oporto Boutique Flat - Bad & Breakfast,339253169,Pedro,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.16023,-8.67285,Private room,49,2,0,,,1,0
42595917,Bel appartement dans le centre historique,271234262,Orkeya,VILA DO CONDE,Vila do Conde,41.35053,-8.74502,Entire home/apt,42,2,5,2020-08-30,0.42,1,0
42596332,GuestReady - Flower´s House 2,364783572,GuestReady,PORTO,Ramalde,41.16143,-8.63371,Entire home/apt,28,2,16,2020-12-10,1.00,338,0
42596569,GuestReady - Flower´s House 3,364783572,GuestReady,PORTO,Ramalde,41.16186,-8.63383,Entire home/apt,30,2,2,2020-05-01,0.12,338,0
42598269,Alegria CoolHouse 1,243121242,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14511,-8.60172,Entire home/apt,80,2,0,,,3,364
42599228,Alegria CoolHouse 2,243121242,Maria,PORTO,Bonfim,41.1436,-8.60125,Entire home/apt,80,2,0,,,3,289
42618989,Apartamento acogedor,188526966,Graca,GONDOMAR,Fânzeres e São Pedro da Cova,41.16812,-8.5196,Entire home/apt,65,7,0,,,1,365
42637319,Morada da Cunha,316819159,Alessandra,PORTO,Bonfim,41.15901,-8.59328,Shared room,10,15,0,,,3,0
42648909,Cosy Studio in typical Porto/Gaia area,77563999,Pereira,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14182,-8.62499,Entire home/apt,35,2,5,2020-09-15,0.44,2,326
42652412,Liiiving in Porto | Downtown & Riverside Balcony,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14527,-8.62009,Entire home/apt,102,2,0,,,74,365
42655353,Super Porto,5329893,Francisca,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.1856,-8.65296,Entire home/apt,45,2,0,,,2,25
42657613,GuestReady - Our Gift,339831752,Vitor,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15496,-8.61006,Entire home/apt,30,2,0,,,1,40
42658398,Beach House,339836328,Mélanie,VILA DO CONDE,Árvore,41.33171,-8.72756,Entire home/apt,80,3,13,2021-05-31,0.87,1,220
42661873,Oporto Covelo 1D - Apartment with Terrace,182903449,House Care,PORTO,Paranhos,41.16607,-8.60971,Entire home/apt,87,2,5,2020-08-04,0.41,6,132
42685087,Premium Style Apt by PCH★Luxury Apt in quiet area,101838501,Porto City Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15447,-8.62086,Entire home/apt,64,1,8,2021-02-19,0.73,56,358
42690810,Alvares Cabral HW,250366773,Francisco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15454,-8.61481,Entire home/apt,90,3,4,2021-05-01,1.15,1,104
42702291,The Palm Tree Oasis,340155198,Ricardo,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19139,-8.70258,Entire home/apt,156,6,6,2020-11-13,0.46,1,0
42705045,STANDARD TWIN ROOM,269253534,Abc Hotel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1599,-8.62765,Private room,83,1,0,,,3,352
42705085,STANDARD FAMILY ROOM,269253534,Abc Hotel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16092,-8.62707,Private room,154,1,1,2020-08-13,0.09,3,362
42708173,Boavista Residence By Living Well,340193362,Ana Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16324,-8.62357,Entire home/apt,85,1,0,,,1,132
42710668,Guest H4U - Porto Batalha City Center,5639436,Isa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14384,-8.60704,Entire home/apt,52,2,3,2021-06-11,3,23,348
42727599,Cozy Studios w/ Terrace | City Center,12730028,Host Wise,PORTO,Lordelo do Ouro e Massarelos,41.15012,-8.62328,Entire home/apt,157,2,0,,,112,112
42729606,Douro River Studios 01,340320962,Susana,PORTO,Lordelo do Ouro e Massarelos,41.14584,-8.630414,Entire home/apt,73,1,18,2021-06-27,1.16,2,221
42730217,4 Modern Studios w/ Terrace | Walk Everywhere,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14997,-8.62142,Entire home/apt,317,2,0,,,112,96
42739602,Labruge Beach Apartment by BnbHost,67262338,BnbHost,VILA DO CONDE,Labruge,41.27295,-8.7237,Entire home/apt,96,1,2,2020-05-30,0.16,4,0
42752755,Cozy couple room,129535099,Mariana,MAIA,Águas Santas,41.2104,-8.56433,Private room,30,1,0,,,1,365
42752782,Amazing Cozy Flats w/ Balcony | City Center,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15015,-8.62268,Entire home/apt,159,2,0,,,112,96
42752882,"Casa Da Vila Guest House S.P de Rates I,",135011896,Pedro,PÓVOA DE VARZIM,Rates,41.42435,-8.67381,Entire home/apt,63,1,2,2021-04-10,0.18,2,249
42755234,HUB 85 By UNA APARTMENTS,35468894,Gedeone,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15418,-8.62106,Entire home/apt,126,2,1,2021-06-26,1,11,362
42756248,Kaz Bombarda - Art District,339379253,Kaz Bombarda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14905,-8.62256,Entire home/apt,150,2,0,,,1,16
42762337,Chambre plage low cost,340548108,M&M Gest,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18345,-8.69029,Private room,24,2,0,,,2,179
42762868,chambre low cost plage,340548108,M&M Gest,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18384,-8.68961,Private room,26,2,0,,,2,179
42775557,Coliseu Ville Porto 2 Suites apartment,6201654,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14542,-8.60467,Entire home/apt,108,2,0,,,1,358
42775795,Quarto Twin,280295613,Portfólio Guest House,PORTO,Lordelo do Ouro e Massarelos,41.15468,-8.62911,Private room,35,1,0,,,9,190
42776526,Quarto Twin,280295613,Portfólio Guest House,PORTO,Lordelo do Ouro e Massarelos,41.15415,-8.62937,Private room,35,1,0,,,9,190
42776802,Quarto Duplo Standard,280295613,Portfólio Guest House,PORTO,Lordelo do Ouro e Massarelos,41.15569,-8.6295,Private room,35,1,0,,,9,190
42777133,Quarto Duplo Standard,280295613,Portfólio Guest House,PORTO,Lordelo do Ouro e Massarelos,41.15465,-8.62786,Private room,35,1,0,,,9,190
42777335,Quarto Duplo Standard,280295613,Portfólio Guest House,PORTO,Lordelo do Ouro e Massarelos,41.15437,-8.62939,Private room,35,1,0,,,9,190
42777379,Quarto Duplo Standard,280295613,Portfólio Guest House,PORTO,Lordelo do Ouro e Massarelos,41.15423,-8.62845,Private room,35,1,0,,,9,190
42777438,Quarto Duplo Standard,280295613,Portfólio Guest House,PORTO,Lordelo do Ouro e Massarelos,41.15432,-8.62766,Private room,35,1,0,,,9,190
42777484,Quarto Duplo Standard,280295613,Portfólio Guest House,PORTO,Lordelo do Ouro e Massarelos,41.15541,-8.62985,Private room,35,1,0,,,9,190
42777522,Quarto Duplo Standard,280295613,Portfólio Guest House,PORTO,Lordelo do Ouro e Massarelos,41.15415,-8.62956,Private room,35,1,0,,,9,190
42793609,Siza for the People - Central Duplex with Garage,340852565,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15735,-8.61873,Entire home/apt,70,3,5,2020-09-21,0.68,1,185
42794914,Lindo apartamento em localização privilegiada.,265489533,Ricardo,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13402,-8.62398,Entire home/apt,35,2,17,2021-02-28,1.35,1,238
42801931,Luxury 3 bedroom beach front,4989977,Pedro,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1732,-8.68727,Entire home/apt,150,2,0,,,5,320
42803599,Douro River Apartment ❤️,8366072,Filipa & Bryan,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13549,-8.61074,Entire home/apt,70,2,0,,,3,312
42805448,Portfólio Residence - Quarto Duplo,232333475,Portfólio,VILA DO CONDE,Vilar de Pinheiro,41.26737,-8.66695,Private room,45,1,0,,,8,365
42805733,Portfólio Residence - Quarto Duplo,232333475,Portfólio,VILA DO CONDE,Vilar de Pinheiro,41.26756,-8.66468,Private room,45,1,0,,,8,365
42806022,Portfólio Residence - Quarto Twin,232333475,Portfólio,VILA DO CONDE,Vilar de Pinheiro,41.26733,-8.66691,Private room,45,1,0,,,8,365
42806109,Portfólio Residence - Quarto Triplo,232333475,Portfólio,VILA DO CONDE,Vilar de Pinheiro,41.26571,-8.6662,Private room,45,1,0,,,8,365
42806185,Portfólio Residence - Quarto Triplo,232333475,Portfólio,VILA DO CONDE,Vilar de Pinheiro,41.26696,-8.66664,Private room,45,1,0,,,8,365
42809245,Great apartment in the center with a big terrace,121761674,Cesar,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38158,-8.76089,Entire home/apt,81,3,1,2020-07-23,0.08,2,318
42823690,Oporto Covelo 1D - Apartment with Terrace,182903449,House Care,PORTO,Paranhos,41.1666,-8.60867,Entire home/apt,75,2,0,,,6,132
42823752,The Olive House Porto Centre (feel like a local),54200302,Helder,PORTO,Bonfim,41.1483,-8.60131,Entire home/apt,48,1,106,2020-10-31,7.61,1,281
42827561,Raoul's House - Porto City Center,221319307,Casas In,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.151505,-8.613826,Entire home/apt,68,2,0,,,4,250
42847600,Diamante Douro - Boat / Yacht,162432745,Diamante Douro,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1426,-8.64792,Entire home/apt,105,1,1,2021-01-04,0.16,1,364
42848355,The Porto Getaway Duplex - Free Parking by LovelyStay,280564100,LovelyStay,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15208,-8.61412,Entire home/apt,67,2,28,2021-02-25,2.23,89,229
42855958,Douro River Studios 02,340320962,Susana,PORTO,Lordelo do Ouro e Massarelos,41.14695,-8.62985,Entire home/apt,81,1,44,2020-11-11,3.18,2,189
42860504,Quarto simples no centro de gaia,341293919,Esmeralda Maria,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12421,-8.62479,Private room,32,3,0,,,1,0
42863594,A MELHOR ESTADIA DE PORTO!!!,230320802,Paulo Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15834,-8.62287,Private room,19,1,62,2020-06-30,3.84,1,0
42870863,Cosy Square Loft,143154728,Cristina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15202,-8.61453,Entire home/apt,40,2,7,2020-07-24,0.65,3,190
42872122,MSC Flat 6,274753499,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15187,-8.61392,Entire home/apt,69,2,13,2020-10-24,1.24,4,135
42873344,São Félix Seaside Oasis,76223539,BnBird Homes,VILA NOVA DE GAIA,São Félix da Marinha,41.02177,-8.64052,Entire home/apt,82,1,6,2021-06-04,0.38,37,173
42898752,MSC Flat I,274753499,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14267,-8.61695,Entire home/apt,59,2,1,2020-09-26,0.10,4,157
42899287,Residence 511,339693402,Joel,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18776,-8.5986,Entire home/apt,49,2,11,2020-12-05,0.87,1,149
42910931,OPORTO GUEST Sé & São Bento 2,321202766,Oporto Guest,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14334,-8.61119,Entire home/apt,55,2,1,2020-10-22,0.11,2,131
42922938,Trindade Station Cozy Apartment,310630224,Carlota,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1547,-8.60832,Entire home/apt,38,2,0,,,2,0
42923101,"Apartment with 2 bedrooms in Espinho, with furnished terrace - 600 m from the beach",142945848,"Loic, Estelle & Co",ESPINHO,Espinho,41.00965,-8.63972,Entire home/apt,82,1,0,,,2,365
42923594,"Apartment with one bedroom in Porto, with wonderful city view and WiFi",159581840,"Loic, Estelle & Co",PORTO,Bonfim,41.14341,-8.60096,Entire home/apt,145,1,0,,,1,365
42926320,"Apartment with 2 bedrooms in Porto, with wonderful lake view, furnished balcony and WiFi",142982314,"Loic, Estelle & Co",PORTO,Lordelo do Ouro e Massarelos,41.15273,-8.62721,Entire home/apt,125,1,0,,,2,364
42926595,"Apartment with 2 bedrooms in Porto, with WiFi",142945848,"Loic, Estelle & Co",PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14567,-8.60311,Entire home/apt,114,1,0,,,2,364
42927399,Great Apartment Belavista com Piscina,222281081,Martin Wilhelm,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19405,-8.69104,Entire home/apt,115,2,2,2021-03-22,0.34,1,291
42951550,RARE! Modern Luxe Penthouse in the Heart of Porto,28572056,Mimi,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1429,-8.61416,Entire home/apt,197,2,8,2021-05-30,8,7,45
42951630,4BR Heritage Park House w/ free parking by LovelyStay,280564100,LovelyStay,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.16496,-8.66611,Entire home/apt,137,2,4,2020-09-22,0.29,89,247
42962601,GuestReady - Oporto VIntage,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16357,-8.63191,Entire home/apt,35,2,29,2021-07-06,2.70,338,349
42973004,Breyner Stonewall  (Arts District) - Clean & Safe,342129764,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15018,-8.6208,Entire home/apt,80,2,5,2021-07-03,0.48,1,133
42994793,GuestReady - Chromaticity,364783572,GuestReady,PORTO,Bonfim,41.14534,-8.59597,Entire home/apt,39,2,15,2021-03-01,1.23,338,156
42995374,Villa Granja Sol,82364061,Maribel,VILA NOVA DE GAIA,São Félix da Marinha,41.03599,-8.64199,Entire home/apt,50,2,5,2020-08-28,0.35,2,146
43013320,Villa Tavares guest houses,342396337,Jorge Tavares,AROUCA,Arouca e Burgo,40.93281,-8.24749,Entire home/apt,255,1,1,2021-03-26,0.28,4,327
43018277,Stunning Views over Porto by metro station by LovelyStay,280564100,LovelyStay,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13463,-8.60722,Entire home/apt,49,2,16,2021-01-22,1.38,89,251
43020283,Garden Studio * bnapartments Carregal,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1493,-8.61774,Entire home/apt,40,2,3,2021-05-17,0.69,34,0
43020641,Premier Studio,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14899,-8.61795,Entire home/apt,50,2,0,,,34,0
43020889,"Apartment with 3 bedrooms in Vila do Conde, with wonderful sea view, furnished balcony and WiFi - 300 m from the beach",107248687,"Loic, Estelle & Co",VILA DO CONDE,Vila do Conde,41.35894,-8.7543,Entire home/apt,135,1,0,,,1,365
43020979,Studio * bnapartments Loftpuzzle,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14566,-8.61214,Entire home/apt,38,2,1,2021-01-13,0.17,34,0
43025290,"Villa with 4 bedrooms in Oliveira de Azeméis, with private pool, furnished terrace and WiFi - 20 km from the beach",166804709,"Loic, Estelle & Co",OLIVEIRA DE AZEMÉIS,"O. Azeméis, Riba-Ul, Ul, Macinhata da Seixa, Madail",40.8521,-8.49777,Entire home/apt,188,1,0,,,1,365
43028464,Studio * bnapartments Trindade,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15083,-8.6085,Entire home/apt,34,2,3,2021-05-03,0.22,34,0
43028647,Studio Superior * bnapartments Trindade,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15083,-8.6085,Entire home/apt,37,2,1,2021-01-20,0.17,34,0
43028746,Apartment T1 * bnapartments Trindade,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15083,-8.6085,Entire home/apt,40,2,0,,,34,0
43032772,BonPorto 381 - Charmy Duplex w/ Stunning Courtyard,12730028,Host Wise,PORTO,Bonfim,41.15195,-8.5931,Entire home/apt,342,2,9,2020-10-01,0.78,112,350
43033605,Studio * bnapartments Rio,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14279,-8.61848,Entire home/apt,32,2,2,2020-06-01,0.14,34,0
43033809,Studio Superior * bnapartments Rio,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14279,-8.61848,Entire home/apt,34,2,0,,,34,0
43041365,Vilar Charming Studio @ Palácio de Cristal,76223539,BnBird Homes,PORTO,Lordelo do Ouro e Massarelos,41.14878,-8.62797,Entire home/apt,70,2,6,2021-06-04,0.60,37,205
43050715,Estúdio Superior1 * bnapartments Rio,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14279,-8.61848,Entire home/apt,32,2,0,,,34,0
43054177,QUARTO EN PLENO CENTRO DE PORTO,342707644,Andy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15799,-8.61062,Private room,15,1,0,,,1,180
43056195,Appartement tranquille et cosy,145042854,Diana,SANTA MARIA DA FEIRA,"Canedo, Vale e Vila Maior",41.00086,-8.48222,Entire home/apt,55,1,5,2021-03-07,0.44,1,136
43056516,Loft na Praia de Canidelo,111145383,Rodrigo,VILA NOVA DE GAIA,Canidelo,41.11654,-8.66039,Entire home/apt,35,3,12,2020-09-13,0.99,1,0
43058575,WONDERFULPORTO STANDART,265669251,Conceição,PORTO,Lordelo do Ouro e Massarelos,41.14352,-8.62398,Entire home/apt,75,2,1,2021-06-21,1,4,348
43064296,Studio * bnapartments Palácio,2589623,Rocha,PORTO,Lordelo do Ouro e Massarelos,41.14972,-8.62422,Entire home/apt,38,2,2,2021-04-10,0.38,34,0
43064903,Studio1 * bnapartments Palácio,2589623,Rocha,PORTO,Lordelo do Ouro e Massarelos,41.14972,-8.62422,Entire home/apt,38,2,2,2021-01-15,0.16,34,0
43066737,Studio 1 * bnapartments Loftpuzzle,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14566,-8.61214,Entire home/apt,38,2,6,2021-02-14,0.63,34,0
43066881,Studio 1 * bnapartments Trindade,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15083,-8.6085,Entire home/apt,34,2,3,2021-05-01,0.59,34,0
43074982,"Kyllinga Apartment, Bonfim, Porto !New!",5850608,Madalena,PORTO,Bonfim,41.15658,-8.59833,Entire home/apt,69,2,0,,,1,179
43091968,Studio with River View,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14249,-8.61831,Entire home/apt,27,7,0,,,34,0
43093611,Downtown Prime Porto - Clean & Safe,342992098,Thibaut,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14451,-8.6047,Entire home/apt,50,2,9,2020-09-10,0.76,1,0
43093681,NEW! Formosa Building 4 big groups - Porto,176170067,Sara E Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14837,-8.60407,Entire home/apt,500,2,0,,,6,365
43110287,Villa Tavares guest houses 1,342396337,Jorge Tavares,AROUCA,Arouca e Burgo,40.9332,-8.24782,Private room,58,1,0,,,4,356
43110564,Villa Tavares guest houses 2,342396337,Jorge Tavares,AROUCA,Arouca e Burgo,40.93392,-8.24694,Private room,50,1,3,2021-06-23,0.27,4,168
43110720,Villa Tavares guest houses 3,342396337,Jorge Tavares,AROUCA,Arouca e Burgo,40.93303,-8.24817,Private room,50,1,5,2021-07-08,0.55,4,65
43117546,Quarto individual - cama de casal- Casa da Música,200673943,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16112,-8.62548,Private room,11,330,1,2020-08-05,0.09,5,341
43117637,Quarto individual Solarengo  - Casa da Música,200673943,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16269,-8.6244,Private room,11,330,1,2020-07-31,0.09,5,305
43117733,Quarto grande para 1 pessoa à Casa  da Música,200673943,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16237,-8.62461,Private room,11,330,1,2020-09-15,0.10,5,10
43130882,Livgreen apartment in the heart of Porto downtown,343369875,E3b,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14619,-8.6132,Entire home/apt,85,2,0,,,1,79
43137872,Guest H4U - Campanha 1st floor Porto center,5639436,Isa,PORTO,Campanhã,41.14888,-8.58606,Entire home/apt,69,2,0,,,23,87
43154792,Porto Cathedral - Clean & Safe,343562707,Paulo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14317,-8.60529,Entire home/apt,120,2,5,2021-06-06,0.44,2,108
43162356,Premium Surf House in Porto- Double or Twin Room,62428783,Daniel,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.16368,-8.66688,Private room,40,2,1,2020-04-12,0.07,4,146
43169563,Private cozy room for 1 at city center,1510231,Fernando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15707,-8.61125,Private room,22,3,0,,,2,330
43175460,Casa da Rita - Apartamento com terraço,343792798,Ricardo,PORTO,Bonfim,41.14871,-8.5972,Entire home/apt,71,2,0,,,1,364
43175965,Oporto Histórico Galerias - Clean & Safe,343797087,Lucas,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14719,-8.61476,Entire home/apt,48,2,0,,,1,140
43176204,Oporto Histórico Bonjardim - Clean & Safe,10643019,Bússola Oportuna Unipessoal,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14881,-8.6094,Entire home/apt,50,2,1,2021-01-16,0.17,2,8
43195117,Feel Porto Superb Townhouse,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15033,-8.60696,Entire home/apt,365,1,1,2020-10-21,0.11,70,353
43195119,Feel Corporate Housing Marquês III,2228036,Rui,PORTO,Paranhos,41.16585,-8.59409,Entire home/apt,75,1,1,2021-06-01,0.75,70,361
43195120,Feel Corporate Housing Marquês IV,2228036,Rui,PORTO,Paranhos,41.168,-8.5957,Entire home/apt,86,1,0,,,70,313
43195121,Feel Corporate Housing Marquês V,2228036,Rui,PORTO,Paranhos,41.16739,-8.59553,Entire home/apt,86,1,0,,,70,344
43195122,Feel Corporate Housing Marquês VI,2228036,Rui,PORTO,Paranhos,41.16728,-8.59617,Entire home/apt,86,1,2,2020-08-29,0.18,70,343
43195125,Feel Corporate Housing Marquês I,2228036,Rui,PORTO,Paranhos,41.16653,-8.59581,Entire home/apt,86,1,0,,,70,161
43195126,Feel Corporate Housing Marquês II,2228036,Rui,PORTO,Paranhos,41.1665,-8.59587,Entire home/apt,129,1,1,2020-08-30,0.10,70,282
43202393,Studio2 * bnapartments Loftpuzzle,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14566,-8.61214,Entire home/apt,38,2,1,2020-06-22,0.08,34,0
43202611,Studio2 * bnapartments Trindade,2589623,Rocha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15083,-8.6085,Entire home/apt,34,2,1,2021-05-10,0.48,34,0
43213079,Apartment - The Green Wall House,50184283,João,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38302,-8.76989,Entire home/apt,116,1,6,2021-06-07,0.54,4,329
43213759,Selina Porto - Bed in Large Dorm,240225363,Selina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14943,-8.61566,Shared room,46,1,0,,,10,227
